"ID","Age","DistanceFromHome","MonthlyIncome","NumCompaniesWorked","PercentSalaryHike","TotalWorkingYears","TrainingTimesLastYear","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager","BusinessTravel","Education","EnvironmentSatisfaction","JobInvolvement","JobLevel","JobSatisfaction","PerformanceRating","RelationshipSatisfaction","StockOptionLevel","WorkLifeBalance","Department.Human Resources","Department.Research & Development","Department.Sales","EducationField.Human Resources","EducationField.Life Sciences","EducationField.Marketing","EducationField.Medical","EducationField.Other","EducationField.Technical Degree","Gender.Female","Gender.Male","JobRole.Healthcare Representative","JobRole.Human Resources","JobRole.Laboratory Technician","JobRole.Manager","JobRole.Manufacturing Director","JobRole.Research Director","JobRole.Research Scientist","JobRole.Sales Executive","JobRole.Sales Representative","MaritalStatus.Divorced","MaritalStatus.Married","MaritalStatus.Single","OverTime.No","OverTime.Yes"
491,50,10,10496,6,15,20,2,4,3,1,3,1,3,4,2,3,4,3,4,0,3,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1844,29,13,2335,4,15,4,3,2,2,2,0,1,3,1,2,1,1,3,4,3,3,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1260,29,7,6623,1,11,6,2,6,0,1,0,1,3,3,3,2,4,3,2,2,3,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
613,31,7,11557,9,21,10,3,5,4,0,1,1,3,3,2,3,4,4,3,1,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
515,37,14,3034,1,12,18,2,18,7,12,17,1,3,4,3,1,1,3,3,1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1549,33,28,5207,1,12,15,3,15,14,5,7,1,4,2,3,2,3,3,2,1,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
525,43,21,2258,7,20,8,1,3,2,1,2,2,3,4,3,1,4,4,1,1,3,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1100,35,4,9582,0,22,9,2,8,7,4,7,1,3,4,3,3,1,4,1,0,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1630,35,8,4148,1,12,15,5,14,11,2,9,0,4,3,3,2,3,3,4,1,3,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
783,45,2,6632,0,13,9,3,8,7,3,1,1,2,2,1,2,3,3,1,0,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1700,37,1,9525,1,14,6,2,6,3,1,3,2,4,3,1,2,4,3,3,2,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
920,43,8,4765,4,21,4,2,1,0,0,0,1,3,1,3,2,2,4,3,1,4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1473,49,5,6651,2,14,20,0,3,2,1,2,1,4,1,3,2,3,3,2,1,2,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
983,38,10,5666,1,13,6,1,5,3,1,3,0,3,3,3,2,4,3,2,0,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
913,44,9,2559,1,13,8,0,8,7,7,1,1,2,2,3,1,1,3,4,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1192,29,6,3131,1,13,10,5,10,8,0,8,1,1,2,3,1,4,3,1,1,3,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1757,49,11,4507,3,12,8,1,5,1,0,4,1,4,4,3,2,4,3,3,0,4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1464,31,2,3722,6,13,7,2,2,2,2,2,2,3,2,3,1,4,3,3,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
494,21,12,2716,1,15,1,0,1,0,0,0,1,3,3,4,1,2,3,4,0,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
390,26,11,4741,1,13,5,3,5,3,3,3,2,2,1,3,2,1,3,3,1,3,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
325,33,14,2436,5,13,8,2,5,4,0,4,1,3,3,3,1,4,3,3,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1965,27,9,4105,1,14,7,5,7,7,0,7,1,3,4,3,2,4,3,1,0,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1269,19,25,2994,1,12,1,2,1,0,0,1,1,3,2,4,1,4,3,4,0,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
904,37,19,7642,1,13,10,2,10,0,0,9,0,2,1,3,3,2,3,4,0,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1468,40,8,13757,2,11,16,5,9,8,4,8,0,1,4,2,3,2,3,3,1,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1783,22,8,2398,1,17,1,6,1,0,0,0,1,1,3,3,1,1,3,3,0,3,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1217,46,15,19081,5,11,25,2,4,2,0,3,1,2,4,3,5,2,3,1,1,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
120,51,21,5441,0,22,11,2,10,7,1,0,1,4,3,3,2,4,4,4,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1043,39,22,10880,1,13,21,2,21,6,2,8,2,3,4,3,3,1,3,3,0,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
61,37,19,3022,4,21,8,1,1,0,0,0,1,2,2,3,1,2,4,1,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
2048,40,2,2809,2,14,8,2,2,2,2,2,1,4,3,2,1,3,3,4,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1244,27,14,2235,1,14,9,3,9,7,6,8,1,3,1,3,1,1,3,4,2,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
328,33,2,2707,7,20,13,3,9,7,1,7,1,2,1,3,1,1,4,1,0,4,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
333,32,26,4465,0,18,4,2,3,2,2,2,0,4,3,3,2,4,3,1,0,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
626,37,9,8834,1,13,9,6,9,5,7,7,0,4,1,3,3,2,3,4,1,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1941,49,2,19161,3,15,28,3,5,4,4,3,2,1,2,3,5,4,3,4,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1060,38,3,2821,3,16,8,2,2,2,2,2,2,4,3,3,1,3,3,1,1,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
167,19,22,1675,1,19,0,2,0,0,0,0,1,1,4,3,1,3,3,4,0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1062,37,3,4107,3,15,8,3,4,3,0,1,1,3,4,3,2,2,3,1,0,2,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1275,26,4,2875,1,20,8,2,8,5,2,2,1,2,3,3,1,4,4,2,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
308,31,1,4345,0,12,6,2,5,4,1,4,0,4,3,1,2,3,3,4,1,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
502,34,19,5304,8,13,9,3,5,2,0,4,0,3,1,4,2,4,3,2,0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1868,29,24,2439,1,24,1,3,1,0,1,0,2,2,4,2,1,4,4,2,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
843,43,14,17159,6,24,22,3,4,1,1,0,1,2,2,3,4,1,4,3,1,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1309,32,7,4883,1,18,10,3,10,4,1,1,1,2,4,3,2,3,3,1,1,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1542,42,2,4841,4,14,4,3,1,0,0,0,1,3,3,2,1,2,3,2,1,3,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
359,32,7,2794,1,20,5,3,5,1,0,3,2,3,2,4,1,2,4,3,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1264,29,1,16124,3,14,9,2,7,7,1,7,1,3,4,2,4,4,3,2,2,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1259,27,4,2517,1,11,5,2,5,3,0,3,1,2,1,3,1,3,3,2,3,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
701,20,10,1009,1,11,1,5,1,0,1,1,1,1,4,3,1,3,3,4,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
608,26,17,2741,0,11,8,2,7,7,1,0,2,4,2,3,1,3,3,2,1,2,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1755,34,2,2932,0,14,6,3,5,0,1,2,1,4,4,4,1,4,3,1,3,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
655,27,6,2187,0,12,6,5,5,3,0,3,1,4,1,2,1,3,3,3,2,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1118,52,7,10445,7,19,18,4,8,6,4,0,1,4,2,3,3,2,3,4,0,3,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
855,33,1,4037,1,22,9,5,9,8,0,8,1,3,1,4,2,1,4,1,1,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1009,24,17,4377,1,15,5,6,4,2,3,2,1,1,4,2,2,3,3,2,2,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1215,50,2,17856,2,22,32,3,2,2,2,2,2,3,4,3,4,1,4,3,1,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1119,38,10,8740,0,14,9,2,8,7,2,7,1,4,3,2,3,3,3,2,2,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
340,37,1,3920,2,14,17,2,3,1,0,2,1,2,3,2,1,1,3,1,1,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1836,26,10,4684,1,13,5,4,5,3,1,2,1,3,3,3,2,4,3,1,0,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
97,36,6,3038,3,12,5,3,1,0,0,0,1,3,2,4,1,4,3,2,0,3,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1981,24,1,4617,1,12,4,2,4,3,1,2,1,2,2,2,2,3,3,2,0,2,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
175,31,20,4559,3,11,4,2,2,2,2,2,1,3,2,1,2,3,3,3,1,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
176,41,9,8189,3,13,12,2,9,7,0,7,1,1,3,3,3,3,3,3,1,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1368,18,1,1611,1,15,0,5,0,0,0,0,0,3,4,3,1,4,3,3,0,4,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
885,25,4,4256,1,12,5,1,5,2,0,3,1,1,3,2,2,1,3,1,0,4,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1433,31,8,1261,1,12,1,3,1,0,0,0,1,3,1,2,1,2,3,3,0,4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
361,38,2,5249,3,18,13,0,8,7,7,5,0,2,4,2,2,4,3,4,1,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1121,28,3,7655,0,17,10,3,9,7,1,7,1,3,4,3,3,2,3,2,3,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1198,20,3,3033,1,12,2,2,2,2,1,2,1,3,1,2,1,3,3,1,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
341,45,7,6434,4,17,9,1,3,2,0,2,2,4,1,4,2,3,3,4,1,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1814,41,5,6870,3,12,11,3,3,2,1,2,1,3,2,4,2,2,3,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
54,27,2,2341,1,13,1,6,1,0,0,0,1,4,4,3,1,1,3,4,1,3,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
39,33,2,2496,4,11,7,3,1,1,0,0,1,3,3,3,1,4,3,4,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1623,21,5,3117,1,18,3,2,2,2,2,2,1,1,3,3,1,4,3,3,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1373,56,23,13402,4,12,33,0,19,16,15,9,1,3,4,3,4,2,3,1,1,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
763,40,2,2342,0,20,5,2,4,2,2,3,1,1,4,2,1,4,4,4,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
493,31,9,2657,0,16,3,5,2,2,2,2,1,4,3,2,1,2,3,4,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
747,30,27,5304,7,23,10,2,8,7,7,7,1,5,3,3,2,4,4,4,1,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1545,33,25,4320,1,13,5,2,5,3,0,2,1,3,4,2,2,2,3,4,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1864,27,23,3540,1,21,9,5,9,8,5,8,1,1,2,2,2,3,4,4,1,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1550,40,6,16437,1,21,21,2,21,7,7,7,1,2,3,3,4,4,4,4,0,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
731,41,10,19141,3,15,23,2,21,6,12,6,1,4,2,2,5,4,3,2,3,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1824,58,2,16291,4,22,37,0,16,9,14,14,0,3,2,3,4,2,4,4,1,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1161,37,25,5731,7,13,9,2,6,2,1,3,1,2,3,2,2,4,3,3,2,3,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
215,40,4,10855,7,11,15,2,12,11,2,11,1,4,3,2,3,4,3,1,1,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1989,30,1,3748,1,13,12,6,12,8,1,7,1,2,4,3,1,2,3,3,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
62,46,5,5772,4,21,14,4,9,6,0,8,2,4,1,3,2,4,4,3,0,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1986,40,2,5677,3,14,15,4,11,8,5,10,1,2,2,3,2,2,3,3,1,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1852,29,20,3812,1,13,11,3,11,8,3,10,2,1,4,3,1,4,3,2,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
444,39,7,19272,1,15,21,2,21,9,13,3,2,2,3,2,5,4,3,1,1,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1126,43,27,10820,8,11,18,1,8,7,0,1,2,3,3,3,3,1,3,3,1,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
144,22,15,2871,1,15,1,5,0,0,0,0,1,3,2,3,1,4,3,3,0,3,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
118,46,9,9619,1,16,9,3,9,8,4,7,1,2,3,2,3,4,3,4,0,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1039,44,28,13320,3,18,23,2,12,11,11,11,1,3,4,4,4,4,3,3,1,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1049,45,24,2177,1,16,6,3,6,3,0,4,1,4,2,3,1,2,3,1,0,3,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
440,28,2,3464,5,13,5,4,3,2,2,2,1,4,1,1,1,4,3,4,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
680,30,3,2083,1,20,1,2,1,0,0,0,2,3,3,3,1,3,4,3,1,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
254,55,14,18722,8,11,36,3,24,15,2,15,1,4,3,4,5,2,3,4,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1950,34,1,9888,1,21,14,3,14,8,2,1,1,3,1,3,3,4,4,1,0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
804,34,2,4381,1,11,6,3,6,5,1,3,1,4,3,2,1,1,3,3,0,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1591,50,9,19331,4,16,27,2,1,0,0,0,1,3,3,3,5,3,3,3,1,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1005,50,24,13973,3,18,22,2,12,11,1,5,1,3,4,3,4,3,3,4,1,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1164,35,8,4323,1,17,6,2,5,4,1,4,1,4,3,3,1,3,3,2,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
595,48,2,4051,2,14,14,2,9,7,6,7,1,5,2,3,2,4,3,1,1,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1829,40,12,4448,2,12,15,3,7,4,7,7,1,3,2,3,2,1,3,2,1,3,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1083,26,1,3955,1,16,6,2,5,3,1,3,1,2,1,2,1,1,3,1,2,3,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
593,22,4,3894,5,16,4,3,2,2,1,2,2,1,3,2,1,3,3,3,0,3,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
51,36,5,3419,9,14,6,3,1,1,0,0,1,4,2,2,1,1,3,4,1,4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
679,32,9,6322,1,12,6,2,6,4,0,5,1,4,1,3,2,4,3,4,1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1822,40,1,6513,4,17,12,3,5,3,0,3,1,3,3,3,2,4,3,4,1,3,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1859,29,29,6384,8,17,11,3,7,0,1,6,1,1,4,1,2,3,3,4,2,3,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1422,54,1,17328,6,19,29,3,20,7,12,7,1,3,4,3,4,4,3,4,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
854,25,2,3424,7,13,6,3,4,3,0,1,1,1,1,4,1,1,3,3,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
518,37,10,4197,2,12,18,2,1,0,0,1,1,4,3,3,2,2,3,4,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
548,30,2,6091,2,20,11,2,5,4,0,2,1,3,3,1,2,4,4,3,0,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
984,35,3,7823,6,13,12,2,10,9,0,8,1,4,4,3,3,4,3,2,1,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1702,23,7,2275,1,21,3,2,3,2,0,2,1,3,3,3,1,4,4,2,1,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1048,59,1,11904,3,14,14,1,6,4,0,4,1,2,2,3,3,4,3,3,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
764,27,7,6811,8,19,9,2,7,6,0,7,1,3,4,2,2,1,3,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1105,37,10,6694,2,14,8,5,1,0,0,0,1,4,4,2,2,4,3,3,3,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1165,29,23,7336,1,13,11,3,11,8,3,10,1,1,4,2,3,1,3,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
388,29,2,4554,1,18,10,3,10,7,0,9,2,2,2,3,2,4,3,1,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
347,42,17,6545,3,13,10,1,3,2,0,2,1,2,4,4,2,1,3,3,0,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
720,24,3,4577,9,14,4,3,2,2,2,0,1,2,1,3,2,3,3,1,0,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
957,41,6,4721,2,13,20,3,18,13,2,17,1,3,4,3,1,1,3,3,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
997,50,1,17399,9,22,32,1,5,4,1,3,1,2,4,3,4,4,4,3,1,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1909,41,8,4393,5,21,14,3,5,4,1,4,1,3,3,3,2,2,4,3,1,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
752,42,19,2759,6,12,7,2,2,2,2,2,2,3,3,4,1,3,3,4,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2023,23,9,1790,1,19,1,3,1,0,1,0,2,3,4,3,1,1,3,1,1,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
738,50,8,3875,7,15,4,2,2,2,2,2,1,4,4,3,1,2,3,4,1,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1216,28,19,3196,1,12,6,2,6,5,3,3,1,4,4,2,1,1,3,3,3,3,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
675,22,6,2773,0,20,3,3,2,2,2,2,1,1,1,3,1,3,4,4,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
466,41,6,6032,6,15,8,3,5,4,1,2,1,3,4,2,2,2,3,4,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1103,34,3,7756,0,17,7,1,6,2,0,4,2,1,1,3,2,4,3,3,0,2,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1585,36,1,6815,6,13,15,5,1,0,0,0,1,4,2,3,2,3,3,1,0,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1360,58,7,10008,7,14,31,0,10,9,5,9,1,4,3,2,3,1,3,4,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1516,32,10,11244,2,25,10,5,5,2,0,0,1,3,3,3,3,4,4,2,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1375,40,2,6377,5,20,15,0,12,11,11,8,1,1,2,4,2,3,4,2,3,3,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1611,45,5,5769,1,14,10,3,10,7,1,4,1,5,3,1,2,1,3,1,0,3,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
828,28,2,4382,6,17,5,3,2,2,2,1,1,4,3,3,1,3,3,4,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
